"","TARGET_AMT","KIDSDRIV","AGE","HOMEKIDS","YOJ","INCOME","HOME_VAL","TRAVTIME","BLUEBOOK","TIF","OLDCLAIM","CLM_FREQ","MVR_PTS","CAR_AGE","PARENT1_Yes","MSTATUS_Yes","SEX_M","EDUCATION_Bachelors","EDUCATION_High.School","EDUCATION_Masters","EDUCATION_PhD","JOB_Blue.Collar","JOB_Clerical","JOB_Doctor","JOB_Home.Maker","JOB_Lawyer","JOB_Manager","JOB_Professional","JOB_Student","JOB_Unknown","CAR_USE_Commercial","CAR_TYPE_Minivan","CAR_TYPE_Panel.Truck","CAR_TYPE_Pickup","CAR_TYPE_Sports.Car","CAR_TYPE_SUV","CAR_TYPE_Van","RED_CAR_yes","REVOKED_Yes","URBANICITY_Rural","AGE_sin","TIF_sin","BLUEBOOK_sin","CAR_TYPE_AMT_BIN","EDUCATION_AMT_BIN","JOB_TYPE_AMT_BIN","INCOME_AMT_BIN","YOJ_AMT_BIN","HOME_VAL_AMT_0_10K_BIN","HOME_VAL_AMT_60K_400K_BIN","OLDCLAIM_AMT_0_2K_BIN","OLDCLAIM_AMT_2K_10K_BIN","CLM_FREQ_AMT_BIN","MVR_PTS_AMT_BIN","CAR_AGE_AMT_BIN","TRAVTIME_AMT_BIN"
"1311",4344,1,39,2,13,31138,160202,38,9830,1,4582,2,5,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.963795386284088,0.841470984807897,0.0433994470061912,0,1,0,1,1,0,1,0,1,1,0,1,0
"1313",5292,0,38,3,11,13337,106321,53,6920,11,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.296368578709385,-0.999990206550703,0.800791686321171,0,1,0,1,1,0,1,1,0,1,1,1,0
"1315",3444,0,44.7902097902098,2,0,0,0,23,14500,1,0,0,0,6,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.722846366048555,0.841470984807897,-0.999781756658628,0,1,0,1,0,1,0,1,0,1,1,0,0
"1316",4943,0,35,1,12,75165,253077,32,11290,6,0,0,1,14,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.428182669496151,-0.279415498198926,-0.773279409672528,0,0,0,1,1,0,1,1,0,1,1,0,0
"1318",18084.029792,0,49,0,7,225083,0,53,50970,11,6364,1,5,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,-0.953752652759472,-0.999990206550703,0.717904983832546,1,0,1,0,1,1,0,0,1,1,0,0,0
"1320",5295,1,36,2,14,118971,0,44,31390,1,0,0,0,14,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,-0.991778853443116,0.841470984807897,-0.713019011793549,1,0,0,1,1,1,0,1,0,1,1,0,0
"1327",7940.0382962,0,54,0,0,0,67587,28,6900,1,856,1,4,13,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.558789048851616,0.841470984807897,0.873590857634893,0,0,0,1,0,0,1,1,0,1,0,0,0
"1331",1914,0,56,0,16,44940,196891,39,15320,1,0,0,2,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.521551002086912,0.841470984807897,0.999725652635235,0,1,1,1,1,0,1,1,0,1,1,0,0
"1332",2820,0,28,3,14,10518,107763,50,5800,4,6755,1,1,8,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.270905788307869,-0.756802495307928,0.581003804007494,0,1,0,1,1,0,1,0,1,1,1,0,0
"1335",908.98339487,0,28,1,0,0,63142,42,9750,9,0,0,2,10,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.270905788307869,0.412118485241757,-0.99774295750149,0,1,0,1,0,0,1,1,0,1,1,0,0
"1337",1448,0,43,0,15,54046,229294,18,20850,6,7946,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.831774742628598,-0.279415498198926,0.681962008820339,0,1,1,1,1,0,1,0,1,1,1,1,1
"1342",5084,0,57,0,9,51060,161160,35,33220,1,4678,3,2,8,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.436164755247825,0.841470984807897,0.716854932626938,0,0,0,1,1,0,1,0,1,1,1,0,0
"1343",16372.045304,0,33,2,12,45893,189452,54,18990,1,29781,3,0,6,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0.999911860107267,0.841470984807897,0.800177404393486,1,1,1,1,1,0,1,0,0,1,1,0,0
"1346",9823.9191272,0,27,1,13,43083,138247,29,20950,6,5737,3,9,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.956375928404503,-0.279415498198926,0.958418260356059,0,1,0,1,1,0,1,0,1,1,0,1,0
"1347",4716,0,37,0,10.4982474360639,109732,0,70,11740,1,9883,1,3,14,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.643538133356999,0.841470984807897,0.13136567223781,0,0,1,1,1,1,0,0,1,1,0,0,0
"1349",4805.2681242,0,50,0,15,41447,148330,14,6500,1,0,0,0,7,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.262374853703929,0.841470984807897,-0.044784738601126,0,0,0,1,1,0,1,1,0,1,1,0,1
"1352",6132,0,51,0,8,54046,96484,37,9530,1,0,0,0,17,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.670229175843375,0.841470984807897,-0.999772851135645,0,0,0,1,1,0,1,1,0,1,1,0,0
"1353",6535,0,50,0,6,55230,0,36,24950,5,4997,3,7,6,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.262374853703929,-0.958924274663138,-0.50454493201742,0,1,1,1,0,1,0,0,1,1,0,0,0
"1354",2840,0,47,0,10,129926,0,62,19190,1,0,0,2,9,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.123573122745224,0.841470984807897,0.913608314884475,1,0,1,0,1,1,0,1,0,1,1,0,0
"1357",464.37523129,0,36,1,12,26587,0,45,5100,7,4936,1,5,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.991778853443116,0.656986598718789,-0.930260871990585,0,1,0,1,1,1,0,0,1,1,0,1,0
"1358",1842,0,34,1,13,79957,172461,47,12510,12,0,0,0,9,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.529082686120024,-0.536572918000435,0.177114090666269,0,1,1,1,1,0,1,1,0,1,1,0,0
"1365",3609,0,57,0,15,44108,0,45,21720,4,0,0,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.436164755247825,-0.756802495307928,-0.825793038968132,0,1,0,1,1,1,0,1,0,1,1,1,0
"1369",2729,0,39,0,11,63433,236857,30,6610,10,0,0,1,8,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.963795386284088,-0.54402111088937,0.0889391736288333,0,0,1,1,1,0,1,1,0,1,1,0,0
"1376",2474,0,32,1,2,50522,0,15,9750,17,6691,2,6,9,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.551426681241691,-0.961397491879557,-0.99774295750149,0,0,1,1,0,1,0,0,1,1,0,0,1
"1379",5316,0,34,1,14,9699,107132,39,18120,4,6801,1,3,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.529082686120024,-0.756802495307928,-0.649119156800056,0,1,0,1,1,0,1,0,1,1,0,0,0
"1382",4347,0,36,1,8,40339,173090,41,22200,6,0,0,3,8,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,-0.991778853443116,-0.279415498198926,0.997921460162468,1,0,1,1,1,0,1,1,0,1,0,0,0
"1386",23345.82636,0,40,0,12,4716,121325,45,6410,1,46652,2,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0.745113160479349,0.841470984807897,0.913166540983011,0,1,0,1,1,0,1,0,0,1,1,1,0
"1389",8701.6211679,0,54,0,0,0,0,28,25020,7,44429,3,7,7,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,-0.558789048851616,0.656986598718789,0.348627949461199,0,1,0,1,0,1,0,0,0,1,0,0,0
"1397",4531,0,60,0,13,82171,275664,45,15720,1,0,0,0,13,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.304810621102217,0.841470984807897,-0.505221458072673,0,0,1,1,1,0,1,1,0,1,1,0,0
"1399",1432,0,43,0,12,57712,161160,24,7270,1,0,0,1,19,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,-0.831774742628598,0.841470984807897,0.347214897369178,0,0,1,1,1,0,1,1,0,1,1,0,0
"1402",4995,0,32,2,10.4982474360639,0,0,28,4700,7,4196,3,0,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0.551426681241691,0.656986598718789,0.176461360584952,0,0,0,1,1,1,0,0,1,1,1,0,0
"1403",2189,0,45,2,0,0,101395,34,16920,10,10264,3,4,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.850903524534118,-0.54402111088937,-0.579432514812569,1,1,0,1,0,0,1,0,0,1,0,1,0
"1404",6796,0,46,0,6,59927,0,24,19410,10,0,0,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0.901788347648809,-0.54402111088937,0.945974207313078,0,0,1,1,0,1,0,1,0,1,1,0,0
"1408",3405,0,51,0,11,43654,167541,38,11590,6,4383,4,0,11,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.670229175843375,-0.279415498198926,-0.616823744028503,0,0,1,1,1,0,1,0,1,0,1,0,0
"1411",7919,0,38,3,16,15889,95776,46,30050,1,13182,1,1,9,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.296368578709385,0.841470984807897,-0.61805677204968,0,1,0,1,1,0,1,0,0,1,1,0,0
"1414",1680,0,45,0,9,72702,221350,43,13270,1,4740,2,5,6,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.850903524534118,0.841470984807897,-0.0872576536933428,0,1,1,1,1,0,1,0,1,1,0,0,0
"1415",4252,0,62,1,15,68063,269614,45,12620,1,34151,2,3,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,-0.739180696649223,0.841470984807897,-0.220483878699182,0,0,1,1,1,0,1,0,0,1,0,1,0
"1421",8374.3424373,0,46,0,0,0,111439,29,6100,1,0,0,0,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,0.841470984807897,-0.826540339206424,0,1,0,1,0,0,1,1,0,1,1,0,0
"1423",19088.878782,0,26,4,9,45254,196146,32,23270,7,4567,1,5,9,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.762558450479603,0.656986598718789,-0.221365864006005,0,1,1,1,1,0,1,0,1,1,0,0,0
"1430",7803.0846904,0,39,0,11,79594,0,29,20660,3,2299,3,5,8,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0.963795386284088,0.141120008059867,0.774996776052385,1,0,0,1,1,1,0,0,1,1,0,0,0
"1437",5069,0,60,0,10.4982474360639,32607,176839,31,23360,4,0,0,0,8,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,-0.304810621102217,-0.756802495307928,-0.772629144917133,0,1,1,1,1,0,1,1,0,1,1,0,0
"1443",3865,0,42,0,12,52792,213473,29,10980,1,0,0,0,8,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,-0.916521547915634,0.841470984807897,-0.133277946377625,0,1,1,1,1,0,1,1,0,1,1,0,0
"1444",5603,0,38,3,15,137897,335993,21,19090,7,38774,2,8,12,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0.296368578709385,0.656986598718789,0.993707649428675,0,0,1,0,1,0,1,0,0,1,0,0,0
"1446",6597,0,52,0,7,132280,388651,33,27590,4,0,0,0,14,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.986627592040485,-0.756802495307928,0.508391775035171,0,0,1,0,1,0,1,1,0,1,1,0,0
"1447",5970,0,33,4,14,30504,0,33,7850,6,0,0,0,8,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.999911860107267,-0.279415498198926,0.744670699495354,0,1,0,1,1,1,0,1,0,1,1,0,0
"1453",2960,0,45,2,16,39327,179607,27,15940,4,17963,1,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0.850903524534118,-0.756802495307928,-0.426956421154414,0,1,1,1,1,0,1,0,0,1,1,1,0
"1455",3997,0,40,0,12,108059,0,29,22070,4,0,0,2,11,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0.745113160479349,-0.756802495307928,-0.306590099871034,1,0,1,1,1,1,0,1,0,1,1,0,0
"1456",4521,0,53,0,11,58691,255524,5,12670,6,1208,1,3,15,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.395925150181834,-0.279415498198926,0.0431585181356991,0,0,1,1,1,0,1,1,0,1,0,0,1
"1457",4805,0,50,0,9,78083,0,32,19310,4,27959,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,-0.262374853703929,-0.756802495307928,0.97991636094119,1,0,1,1,1,1,0,0,0,1,1,1,0
"1461",315.83418977,1,36,2,16,40983,142139,5,33960,4,1200,2,7,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.991778853443116,-0.756802495307928,-0.578252632311142,0,1,1,1,1,0,1,1,0,1,0,1,1
"1472",3320.8008076,0,45,0,4,54046,0,42,13830,4,6556,3,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0.850903524534118,-0.756802495307928,0.651180502303051,0,1,1,1,0,1,0,0,1,1,1,1,0
"1476",1465,0,51,0,13,46570,0,59,35990,10,0,0,0,17,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.670229175843375,-0.54402111088937,-0.0853356124321785,0,0,1,1,1,1,0,1,0,1,1,0,0
"1482",2199,0,34,0,10,53914,209691,22,27620,1,0,0,0,6,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.529082686120024,0.841470984807897,-0.772399445901676,1,1,0,1,1,0,1,1,0,1,1,0,0
"1497",4206,0,30,4,12,58248,0,25,21760,7,9533,1,4,17,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.988031624092862,0.656986598718789,0.970976719336772,0,0,1,1,1,1,0,0,1,1,0,0,0
"1500",1069,0,35,2,16,26127,150058,42,23690,1,9633,3,8,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.428182669496151,0.841470984807897,0.681785611342472,0,1,0,1,1,0,1,0,1,1,0,1,0
"1501",8331,0,46,0,11,43651,128478,25,15250,4,6391,3,4,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.901788347648809,-0.756802495307928,0.651272006528226,0,1,0,1,1,0,1,0,1,1,0,1,0
"1502",5141,0,58,0,0,0,0,9,7300,1,0,0,4,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0.992872648084537,0.841470984807897,-0.873003419373278,0,1,0,1,0,1,0,1,0,1,0,1,1
"1514",4541,3,38,3,14,60854,161160,27,29170,6,0,0,4,8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0.296368578709385,-0.279415498198926,-0.307163897133502,1,0,1,1,1,0,1,1,0,1,0,0,0
"1516",5101,0,41,0,10.4982474360639,0,78794,43,12450,15,0,0,1,11,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.158622668804709,0.650287840157117,0.131305905755509,0,0,0,1,1,0,1,1,0,1,1,0,0
"1517",1479,0,24,0,8,40245,98218,34,7920,7,1836,1,9,8,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,-0.905578362006624,0.656986598718789,-0.0449051947086176,0,1,0,1,1,0,1,1,0,1,0,0,0
"1518",5015,0,38,0,10.4982474360639,69530,224447,44,5200,1,48188,3,4,7,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0.296368578709385,0.841470984807897,-0.61639657336978,0,1,1,1,1,0,1,0,0,1,0,0,0
"1519",1682.1945348,0,34,3,14,54208,194465,49,17200,1,0,0,4,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0.529082686120024,0.841470984807897,0.21801336286854,1,0,1,1,1,0,1,1,0,1,0,1,0
"1527",2664,0,54,0,0,0,0,49,6900,14,0,0,0,13,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,-0.558789048851616,0.99060735569487,0.873590857634893,0,0,0,1,0,1,0,1,0,1,1,0,0
"1528",4383,0,58,0,10.4982474360639,0,0,9,7300,1,0,0,0,8,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0.992872648084537,0.841470984807897,-0.873003419373278,0,1,0,1,1,1,0,1,0,1,1,0,1
"1532",6990,0,50,0,11,22470,0,32,13810,1,5558,2,9,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,-0.262374853703929,0.841470984807897,-0.427119966374783,0,1,0,1,1,1,0,0,1,1,0,0,0
"1533",7055,0,51,0,6,50049,0,49,12820,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0.670229175843375,-0.279415498198926,0.744388962881789,0,1,1,1,0,1,0,1,0,1,1,1,0
"1535",1101.9277092,0,32,1,13,57583,213828,36,15950,4,4365,3,1,9,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.551426681241691,-0.756802495307928,-0.133696190468194,0,1,1,1,1,0,1,0,1,1,1,0,0
"1543",3440,0,45,3,15,7680,0,49,2270,1,0,0,5,5,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0.850903524534118,0.841470984807897,0.980203865633786,0,1,0,1,1,1,0,1,0,1,0,0,0
"1544",5175,0,27,1,10.4982474360639,40202,172177,18,4200,9,3045,1,2,8,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.956375928404503,0.412118485241757,0.304466082686301,0,1,1,1,1,0,1,0,1,1,1,0,1
"1546",2850,0,43,0,10.4982474360639,49533,255386,20,7110,4,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.831774742628598,-0.756802495307928,-0.54452687736369,0,1,1,1,1,0,1,1,0,1,1,1,1
"1549",3193,0,41,0,11,69638,216395,45,12560,1,0,0,0,19,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.158622668804709,0.841470984807897,-0.0873177122868709,0,0,0,1,1,0,1,1,0,1,1,0,0
"1555",3764,0,50,0,8,34928,0,27,12700,4,22345,2,0,13,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.262374853703929,-0.756802495307928,0.993768276844436,0,0,0,1,1,1,0,0,0,1,1,0,0
"1556",3310,0,24,2,12,11215,0,32,5020,4,1122,4,8,8,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,-0.905578362006624,-0.756802495307928,-0.261967594474056,0,1,0,1,1,1,0,1,0,0,0,0,0
"1558",4704,0,28,1,9,20852,123109,5,6390,1,8413,2,3,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.270905788307869,0.841470984807897,0.000542598333928309,0,1,0,1,1,0,1,0,1,1,0,1,1
"1566",845,0,28,3,13,38460,135988,49,18640,1,0,0,0,8,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0.270905788307869,0.841470984807897,-0.802089741076711,1,1,1,1,1,0,1,1,0,1,1,0,0
"1567",5297.1905211,0,37,0,11,48737,224515,32,5200,10,0,0,6,8,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,-0.643538133356999,-0.54402111088937,-0.61639657336978,0,0,1,1,1,0,1,1,0,1,0,0,0
"1572",2719,0,58,0,10.4982474360639,8191,161160,33,1500,9,8786,2,2,16,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.992872648084537,0.412118485241757,-0.993901956906654,0,0,1,1,1,0,1,0,1,1,1,0,0
"1575",1911,0,45,1,12,91347,301304,37,17130,7,0,0,0,14,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.850903524534118,0.656986598718789,0.89334739729766,1,0,0,1,1,0,1,1,0,1,1,0,0
"1578",3143,0,42,0,10,34760,161160,22,24060,4,5608,2,5,6,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,-0.916521547915634,-0.756802495307928,0.993660292507057,0,0,0,1,1,0,1,0,1,1,0,0,0
"1579",3348,0,37,0,12,42797,0,31,27140,1,0,0,1,9,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,-0.643538133356999,0.841470984807897,0.21718954618097,0,1,1,1,1,1,0,1,0,1,1,0,0
"1580",9467,0,37,0,12,14024,64600,26,15820,4,5697,4,2,6,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,-0.643538133356999,-0.756802495307928,-0.872650347120665,0,1,0,1,1,0,1,0,1,0,1,0,0
"1581",1729,0,34,0,7,18211,0,20,6720,4,3050,2,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.529082686120024,-0.756802495307928,-0.132919432547293,0,1,0,1,1,1,0,0,1,1,0,1,1
"1584",2912,0,25,2,12,47996,159776,5,8800,7,0,0,3,9,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,-0.132351750097773,0.656986598718789,-0.388476165127704,0,1,0,1,1,0,1,1,0,1,0,0,1
"1590",3107,0,41,0,8,95166,306407,57,21690,6,11742,3,6,8,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,-0.158622668804709,-0.279415498198926,0.429843658919964,1,0,1,1,1,0,1,0,0,1,0,0,0
"1592",159.15092017,0,56,0,13,40355,192566,10,2690,6,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,-0.521551002086912,-0.279415498198926,0.715045036547683,0,1,1,1,1,0,1,1,0,1,1,1,1
"1595",1200,0,60,0,13,54710,190364,6,17100,1,0,0,2,8,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.304810621102217,0.841470984807897,-0.306188375469783,0,0,1,1,1,0,1,1,0,1,1,0,1
"1603",3027,0,47,0,0,0,52929,52,6430,1,8376,1,6,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.123573122745224,0.841470984807897,0.744751171312772,0,0,0,1,0,0,0,0,1,1,0,0,0
"1610",3766,1,39,2,11,10666,0,10,5600,1,0,0,2,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.963795386284088,0.841470984807897,0.993835297491596,0,1,0,1,1,1,0,1,0,1,1,0,1
"1612",1493,1,44,1,0,0,0,20,8660,7,0,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0.0177019251054136,0.656986598718789,0.980096291829069,0,1,0,1,0,1,0,1,0,1,1,1,1
"1617",6407,0,22,1,8,18632,0,21,10800,10,0,0,3,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.00885130929040388,-0.54402111088937,-0.714243783495441,0,1,0,1,1,1,0,1,0,1,0,1,0
"1620",377.91092048,0,37,3,16,6398,109751,39,5840,1,6247,4,4,12,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.643538133356999,0.841470984807897,0.218954677439496,0,0,0,1,1,0,1,0,1,0,0,0,0
"1621",3424,0,41,0,8,54289,0,45,6960,8,10823,3,0,14,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,-0.158622668804709,0.989358246623382,-0.980358740533357,0,0,1,1,1,1,0,0,0,1,1,0,0
"1622",3731,0,39,1,15,30804,159351,39,13140,9,5101,3,6,7,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.963795386284088,0.412118485241757,0.958607298198026,0,1,0,1,1,0,1,0,1,1,0,0,0
"1624",3504,0,64,0,10,37380,0,14,11640,1,0,0,0,15,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.920026038196791,0.841470984807897,-0.388698368060259,0,0,1,1,1,1,0,1,0,1,1,0,1
